,date,text,hashtags
15075,Sun Mar 18 18:09:01 +0000 2018,"Retour des officiers de santé?Pour pallier la pénurie médicale, le gouvernement veut créer 5 000 postes d'#infirmiers en pratique avancée. Les professionnels concernés rejettent le projet. Les infirmiers ne sont pas des médecins au rabais! https://t.co/zAChWMgJtf",
15077,Sun Mar 18 18:09:01 +0000 2018,L'homme du retour de la force orientale. https://t.co/GRB7yoJwIo,
15079,Sun Mar 18 18:09:00 +0000 2018,"À tous ceux qui disent que la #Russie est un pays qui ne respecte pas la démocratie ... 

#RussianElection https://t.co/7GVFUOPp3g","['Russie', 'RussianElection']"
15083,Sun Mar 18 18:08:59 +0000 2018,@InThePanda C'est un plan du gouvernement pour limiter la propagation de la seconde fanbase la plus cancéreuse d'Internet.,
15092,Sat Mar 17 12:22:00 +0000 2018,"Voici le projet sur lequel planche actuellement le #gouvernement :
La suppression de la taxe d'habitation, payée comme son nom l'indique par les habitants d'une commune, sera compensée par la taxe #foncière, qui elle est payée uniquement par les propriétaires. https://t.co/uO1UER5Yu3",['gouvernement']
15095,Sun Mar 18 18:08:54 +0000 2018,Tout à fait d'accord ! Les Russes ont beaucoup de chance d'avoir un tel homme à la tête de leur pays ! https://t.co/6ZTPlLykxr,
15099,Sun Mar 18 07:31:09 +0000 2018,"#ChantiersdelaJustice #CarteJudiciaire : le projet de loi, enfin dévoilé, donne les mains libres au Gouvernement qui continue à avancer masqué. Le Barreau de #SaintNazaire, qui fête aujourd'hui ses 150 ans, reste plus que jamais mobilisé. https://t.co/UHdhq6WEGT","['ChantiersdelaJustice', 'CarteJudiciaire']"
15104,Sun Mar 18 18:09:23 +0000 2018,"Résultats partiels à 19h40. #Mayotte pour ce premier tour des élections législatives partielles, Ramlati Ali (SE) et Elad Chakra (LR) sont en tête.  #Elections2018 #legislativespartielles https://t.co/FHRt8n0x1m",['Mayotte']
15106,Sun Mar 18 18:09:22 +0000 2018,"Petit rappel ...!

#FranceReveilleToi #TousDansLarue
#FranceEnColere
#grevesncf #Greve22mars #greve #SNCF #cheminots #Retraite #LREM #Macron #RATP #Traffic #france #FranceInsoumise 
#GrevesNationales #LeSaviezVous https://t.co/GJMeqoYtVr","['FranceReveilleToi', 'TousDansLarue', 'FranceEnColere', 'grevesncf', 'Greve22mars', 'greve', 'SNCF']"
15107,Sun Mar 18 18:09:22 +0000 2018,#Russia ça étonne qui la réélection de Poutine?,['Russia']
15115,Sun Mar 18 18:09:20 +0000 2018,Plus de 70% des voix pour Vladimir Poutine avec une participation de 60% ! #Russia #Россия2018 #Россия https://t.co/aqbJh96NxK,"['Russia', 'Россия2018', 'Россия']"
15126,Sun Mar 18 18:09:16 +0000 2018,Poutine près de 74% des votants.,
15127,Sun Mar 18 18:09:16 +0000 2018,@Deko_Diko Peut-être...En tous les cas les Russes ne semblent pas l'avoir suivi dans le boycott ! Désavoué ! Bisou !,
15128,Sun Mar 18 18:09:16 +0000 2018,@RTLFrance Je pense que Poutine s'en contrefous comme de l'an 40 !!,
15130,Sun Mar 18 18:09:16 +0000 2018,Bruno Le Maire confirme des «privatisations importantes» à venir - Libération https://t.co/yJZOtormFv,
15132,Sun Mar 18 18:09:15 +0000 2018,"A quoi ressemble la Russie sous Vladimir Poutine ? par @saradaniel_obs 
https://t.co/AcZeNqW030 https://t.co/cTjrIZiTKQ",
15134,Sun Mar 18 18:09:15 +0000 2018,@RTLFrance Mr Poutine s’en moque complètement,
15135,Sun Mar 18 18:09:15 +0000 2018,De la démocratie... https://t.co/SdFFcEE4iE,
15138,Sun Mar 18 18:09:14 +0000 2018,"Pour Poutine !
Le monde se dirige comme les Sims...
Il fait ce qu'il veut et quand il veut ah ah",
15139,Sun Mar 18 18:09:14 +0000 2018,"@LesNews Il fait un meilleur score que le Monarque Macron. 
Les médias russes sont plus talentueux dans la propagande.",
15143,Sun Mar 18 18:09:12 +0000 2018,Russie: Poutine l'emporterait dès le premier tour avec plus de 71% des voix https://t.co/yAVaK44Rp4,
15148,Sun Mar 18 18:09:11 +0000 2018,ALERTE-Russie-Présidentielle: Vladimir Poutine réélu dès le 1er tour https://t.co/j46Fn0iSmV,
15166,Sun Mar 18 05:34:27 +0000 2018,"Pas un mot sur la dette qui est le cœur des problèmes de SNCF, les suggestions des associations d'usagers complètement ignorées... Ouvrez les yeux, cette réforme n'est absolument pas destinée à améliorer la qualité du service... https://t.co/aQdVWZwf1X",
15167,Sat Mar 17 16:50:33 +0000 2018,Ordonnances SNCF: pas un mot sur les vrais sujets via @Mediapart #Mediapart10ans https://t.co/SL9IeGK51R,['Mediapart10ans']
15169,Sun Mar 18 18:09:38 +0000 2018,"Russie, Mayotte, six nations : le point sur l'actu de ce week-end https://t.co/EkX5wiPF4a",
15171,Sun Mar 18 18:09:37 +0000 2018,"#Poutine est réélu avec 73,9% des voix ! #elezioni2018","['Poutine', 'elezioni2018']"
15177,Sun Mar 18 18:09:36 +0000 2018,Russie : proclamation des résultats : https://t.co/hiewOmMYp8 via @YouTube,
15179,Sun Mar 18 18:09:33 +0000 2018,"Mais contrairement à ce qu'on ns montre à la tv les russes aiment Poutine , 75% d'intention de vote , parfois 85% de taux de popularité",
15184,Sun Mar 18 18:09:27 +0000 2018,Ca alors!!! Vraiment! Mais quelle surprise! https://t.co/7kawihTspK,
15190,Sun Mar 18 18:09:30 +0000 2018,"""Exit poll"" comme on dit en russe https://t.co/Hs5DLAhSDb",
15192,Sun Mar 18 18:09:30 +0000 2018,@zebodag Poutine c'est un minable sociopathe et les russes sont des voleurs et des alcooliques de générations en générations il n'y a rien à en tirer !,
15193,Sun Mar 18 18:09:30 +0000 2018,Seulement ? https://t.co/tfUfXatFiv,
15195,Sun Mar 18 18:09:29 +0000 2018,"⚠️ Vladimir #Poutine réélu pour un 4e mandat avec 73,9% des voix (sondage sortie des urnes) https://t.co/4ov3Yo8zOT",['Poutine']
15196,Sun Mar 18 18:09:29 +0000 2018,"pour ne pas louper l'occasion de citer @MrAntoineDaniel  : ""c'est normal en Russie..."" https://t.co/gs2vSZetH1",
15200,Sat Mar 17 22:03:26 +0000 2018,"@nadiaremy1 Tel père #NulDeTulleEtEnTout et les frégates, tel fils #Macreux le #Jupiter...et on continue les conneries contre la GRANDE #Russie européenne !","['NulDeTulleEtEnTout', 'Macreux', 'Jupiter']"
15208,Sun Mar 18 18:09:27 +0000 2018,Bien joué Papa https://t.co/j7RQ9zQiSZ,
15212,Sun Mar 18 18:09:25 +0000 2018,"Présidentielle russe : Vladimir Poutine en tête avec 71,97% des voix (résultats partiels) https://t.co/FdsZ3abz3c https://t.co/4bNQpP2mNU",
15224,Sun Mar 18 18:10:00 +0000 2018,@BFMTV Pauvre russe,
15229,Sun Mar 18 18:09:59 +0000 2018,ptdrrrrrr trop chaud Poutine zeubi https://t.co/IwwLnkQBLw,
15234,Sun Mar 18 18:09:59 +0000 2018,"#MahoraisSolide 

Total soutien aux Mahorais. https://t.co/XhahyOQyRB",['MahoraisSolide']
15236,Sun Mar 18 18:09:58 +0000 2018,"@claudarnaud Juste à titre de comparaison... Facebook en 2015 la France à bloquée 37990 pages facebook, la Russie 84 pages. Source pas facho
https://t.co/y05nPEe7mr",
15244,Sun Mar 18 18:09:56 +0000 2018,Personne ne s'y attendait https://t.co/35rkMcRHc8,
15246,Sun Mar 18 18:09:56 +0000 2018,"@Chaoticien @mlemich Jai des amis syriens ils sont plus au courant que nous sur twitter
Et oui la chine la bas a des interets économiques et donc soutient la russie. 
Voilà 
Entre autres ...",
15247,Fri Mar 16 16:56:08 +0000 2018,"160 migrants maliens (dont 21 femmes, 14 mineurs, et 21 qui étaient détenus dans des centres) ont été assistés à retourner volontairement au pays grâce au gouvernement et à l’OIM Mali. Commence désormais le processus de réintégration, pas à pas. #AfricaTrustFund https://t.co/BB1P9uTfsq",
15250,Sun Mar 18 18:09:54 +0000 2018,"Kering sous enquête fiscale, dit Bruno Le Maire https://t.co/5ZWgjDBskz",
15251,Sun Mar 18 18:09:53 +0000 2018,"La colère gronde ...outre atlantique !

#FranceReveilleToi #TousDansLarue
#FranceEnColere
#grevesncf #Greve22mars #greve #SNCF #cheminots #Retraite #LREM #Macron #RATP #Traffic #france #FranceInsoumise 
#GrevesNationales #LeSaviezVous https://t.co/OSrTYH0sSS","['FranceReveilleToi', 'TousDansLarue', 'FranceEnColere', 'grevesncf', 'Greve22mars']"
15253,Sun Mar 18 18:09:52 +0000 2018,Résultat sans surprise... https://t.co/lT1gx1k95j,
15258,Sun Mar 18 18:09:51 +0000 2018,"Démographie et richesse en Russie, les grands déséquilibres , par Cécile Marin (décembre 2014) https://t.co/xUon64AXRU",
15266,Sun Mar 18 18:09:49 +0000 2018,"  Avec le drame de la chute d'Afrin, l'impérialisme islamique d'Erdogan, le sort de la Syrie se jouant à la Ghouta, il est d'autant plus heureux que #Poutine s'oriente vers un confortable plébiscite.
#Russie #Afrin #Erdogan #Syrie #Ghouta",
15268,Sun Mar 18 18:09:48 +0000 2018,@H_Schaller Poutine est encore créancier envers le FN #JDCJDR,['JDCJDR']
15273,Sun Mar 18 18:09:46 +0000 2018,Whaou on s’y attendait tellement pas. https://t.co/CMKwbBYBtt,
15279,Sun Mar 18 18:10:19 +0000 2018,"Poutine c’est mieux il fait comme le président chinois, président à vie",
15283,Sun Mar 18 18:10:18 +0000 2018,"Un grand bravo à Poutine qui sort réélu  haut la main d un scrutin incertain! 

",
15284,Sun Mar 18 18:10:17 +0000 2018,"En Europe, les dictatures n’existent pas.
Poutine et Merkel sont élus aux suffrages universels. C’est la démocratie. Blablabla. https://t.co/ct0TaN90uv",
15286,Sun Mar 18 18:10:17 +0000 2018,Il est trop fort lui... après les Européens se meleront des démocraties africaines... https://t.co/eXTfHrComh,
15288,Sun Mar 18 18:10:16 +0000 2018,#septahuit à la manière russe. *bruit de bouteilles*,['septahuit']
15291,Sat Mar 17 11:18:44 +0000 2018,"Fournir un #calendrier des jours de #greve à la #SNCF et à la #concurrence (bus, covoiturage, avion) n'est pas malin de la part des #syndicats: vont se mettre en place des solutions de rechange qui diminueront la pression des débrayages sur les #usagers et sur le gouvernement","['calendrier', 'greve', 'SNCF', 'concurrence']"
15296,Sun Mar 18 18:10:13 +0000 2018,@FranceInsoumise @JLMelenchon c'est Poutine qui a decompté les voix ?,
15297,Sun Mar 18 18:10:12 +0000 2018,@ouisncf @SNCF debout dans un couloir quand on a payé une place assise. Retard annoncé de 35min. Bravo la SNCF. #remboursement #cestpasgagnelaprivatisation #vivelaconcurrence,
15304,Sun Mar 18 18:10:10 +0000 2018,"@le_Parisien Quand je pense que le gouvernement cherche à retourner la situation avec les avantages des cheminots ne tombons pas dans le piège. Les problèmes sont les infrastructures et le manque de personnel, les avantages ne changent rien au problème. Pq ne pas formé les futurs licenciés  https://t.co/Sa84XPyK8N",
15305,Sun Mar 18 18:10:10 +0000 2018,"#Mali, l'#opposition dénonce l'""immobilité du #gouvernement"" face à la dégradation de la situation sécuritaire et... https://t.co/AZYaMmvhxN","['Mali', 'opposition', 'gouvernement']"
15306,Sun Mar 18 18:10:10 +0000 2018,"Les cotes de popularité d'Emmanuel Macron et d'Edouard Philippe chutent en mars Le premier de Cordée dévisse sur les Pentes de la Popularité ? Je ne suis 
pas là pour plaire, mais pour 
Faire! Joie Élyséenne. https://t.co/TlS0hhxhjd via @franceinfo",
15312,Sun Mar 18 18:10:08 +0000 2018,"Poutine réélu pour un 4e mandat avec 73,9% des voix (sondage sortie des urnes) #AFP",['AFP']
15313,Sun Mar 18 18:10:07 +0000 2018,Edition spéciale présidentielle russe : suivez en direct avec RT France la soirée électorale https://t.co/hiBtabAJAQ https://t.co/ojUXyviT2h,
15314,Sun Mar 18 18:10:08 +0000 2018,Bon faut absolument que je sache mon alphabet Russe là !,
15315,Sun Mar 18 18:10:07 +0000 2018,"Point #histoire : la #circo97601 est très changeante. Mis à part Henry Jean-Baptiste, député de 1988 à 2002, aucun sortant n'a réussi à y être réélu.

Mansour Kamardine (#UMP) élu en 2002, a été battu en 2007 par le #MoDem Abdoulatifou Aly. (1/2) #Mayotte #LegislativePartielle","['histoire', 'circo97601']"
15316,Sun Mar 18 18:10:07 +0000 2018,"Pffffff… et puis quoi encore, Des camps électoraux? Des abductions commis par des ovnis russes? Des chemtrails remplis de LSD pro-poutine? Des votes électron… oups non ça on en parle pas https://t.co/896kHrJeEZ",
15319,Sun Mar 18 18:10:06 +0000 2018,Présidentielle en Russie : Paris ne reconnaîtra pas le vote en Crimée (https://t.co/UNrOZPRAKR) https://t.co/RteEUocjTM,
15320,Sun Mar 18 18:10:06 +0000 2018,Élection en Russie : fermeture des bureaux de vote dans les grandes villes https://t.co/WJenfD3tnY,
15321,Sun Mar 18 18:10:06 +0000 2018,"Le comble de la malhonnêteté intellectuelle pour un Média, c'est de faire des procès en légitimité à Poutine qui obtient environ 70% des voix et de la pub ou de la lèche à Macron que 21% des votants ont choisi au 1er tour de la présidentielle soit moins de 15% des inscrits...",
15322,Sun Mar 18 18:10:05 +0000 2018,"Reportage sur Leroy Merlin en Russie, je savais même pas qu'il y a ça là-bas #Septahuit",['Septahuit']
15323,Sun Mar 18 18:10:05 +0000 2018,"SUR LA BASE DE 21,3% DES BULLETINS DÉPOUILLÉS, POUTINE RÉÉLU AVEC 71,97% DES SUFFRAGES, SELON LA COMMISSION ÉELCTORALE CITÉE PAR L'AGENGE TASS https://t.co/78SyFAxNjG",
15325,Sun Mar 18 18:10:05 +0000 2018,Présidentielle russe : qui sont les candidats qui se présentent face à Poutine ? https://t.co/shciCKwE0T,
15327,Sun Mar 18 18:10:03 +0000 2018,"#Mali, l'#opposition dénonce l'""immobilité du #gouvernement"" face à la dégradation de la situation sécuritaire et la persistance des conflits inter-communautaires au #Centre du pays.
@StudioTamani","['Mali', 'opposition', 'gouvernement']"
15329,Sun Mar 18 18:10:03 +0000 2018,"EN DIRECT : #EditionSpéciale #PrésidentielleRussie2018 

""L'un des enjeux majeurs est le taux de participation""

George Estievenart répond aux questions de #RTFrance

+ d'infos, EN CONTINU:
➡️ https://t.co/AzwcUO0mzZ https://t.co/pgnBbxbr3Z","['EditionSpéciale', 'PrésidentielleRussie2018']"
15331,Sun Mar 18 18:10:02 +0000 2018,Peut mieux faire. https://t.co/2AilgMDORy,
15334,Sun Mar 18 18:10:41 +0000 2018,"Bravo au Peuple Russe !

Présidentielle russe : Vladimir Poutine en tête avec 71,97% des voix (résultats partiels) https://t.co/Dut9iSm49X",
15342,Sun Mar 18 18:10:39 +0000 2018,Surprise surprise #Poutine #President  https://t.co/Vjfo89XWaH,"['Poutine', 'President']"
15348,Fri Mar 16 15:20:13 +0000 2018,"Le gouvernement soutiendra le groupe Doux si “un projet de reprise est crédible commercialement.”
Il devient urgent d'accélérer la transition agricole plutôt que de s'acharner à maintenir hors de l'eau un système désastreux pour les animaux et les humains. https://t.co/n2NN45lonW",
